year,month,day,OFFICE,IMPORTER.TIN,TARIFF.CODE,ORIGIN.CODE,CIF_USD_EQUIVALENT,QUANTITY,GROSS.WEIGHT,TOTAL.TAXES.USD,RAISED_TAX_AMOUNT_USD,illicit
2013,3,2,OFFICE51,IMP844837,7323100000,CNTRY759,28391,4,170263,742,0,0
2013,3,2,OFFICE76,IMP439866,8703210011,CNTRY527,2232,1,1121,801,0,0
2013,3,2,OFFICE59,IMP980531,8703900000,CNTRY576,167792,1,683,4273,0,0
2013,3,2,OFFICE45,IMP532907,4011400000,CNTRY995,1862,649,1007,23266,0,0
2013,3,2,OFFICE51,IMP188186,8703222900,CNTRY994,29468,1,23,557,0,0
2013,3,2,OFFICE59,IMP873682,8703321220,CNTRY874,4224,1,2662,3122,0,0
2013,3,2,OFFICE40,IMP271968,8460290000,CNTRY680,8816,1,9750,33483,0,0
2013,3,2,OFFICE51,IMP855449,8703331124,CNTRY759,2475,7817,11359,24579,0,0
2013,3,2,OFFICE51,IMP837998,8703232926,CNTRY615,157607,3,319839,3416,0,0
2013,3,2,OFFICE51,IMP662011,8704212025,CNTRY994,9123,1,448964,9179,0,0
2013,3,2,OFFICE59,IMP307848,5801900000,CNTRY759,8310,1,1720,3769,0,0
2013,3,2,OFFICE51,IMP235251,8702902099,CNTRY652,7014,123,148067,2674,0,0
2013,3,2,OFFICE51,IMP356519,2903490000,CNTRY407,5520,13,8568,3470,814,1
2013,3,2,OFFICE51,IMP824798,8703222900,CNTRY454,2758,1,447120,47264,0,0
2013,3,2,OFFICE40,IMP188186,8703232926,CNTRY656,8838,4,8888,749,0,0
2013,3,2,OFFICE40,IMP278851,8703222900,CNTRY454,99444,726,1887,760,0,0
2013,3,2,OFFICE59,IMP403695,8703232926,CNTRY615,181030,1,1184,2811,0,0
2013,3,2,OFFICE51,IMP810695,8703241128,CNTRY881,10694,1,150859,3137,0,0
2013,3,2,OFFICE59,IMP158220,8703331928,CNTRY759,4244,1,27162,3209,0,0
2013,3,2,OFFICE59,IMP729355,8703321922,CNTRY615,110912,1693,327619,5024,0,0
2013,3,2,OFFICE51,IMP361374,8703241128,CNTRY759,172299,116,248676,4079,0,0
2013,3,2,OFFICE96,IMP942982,3907910000,CNTRY975,2613,41,1612,1223,0,0
2013,3,2,OFFICE59,IMP677851,8507200000,CNTRY409,1804,167,1630,1322,725,1
2013,3,2,OFFICE51,IMP816831,8703231221,CNTRY846,6292,59,108768,2567,0,0
2013,3,2,OFFICE87,IMP120631,8439990000,CNTRY252,146703,1,21797,40452,0,0
2013,3,2,OFFICE51,IMP336033,5603130000,CNTRY680,2767,4,1705,491,0,0
2013,3,2,OFFICE76,IMP290214,3811210000,CNTRY615,1798,1,279,2285,0,0
2013,3,2,OFFICE18,IMP788106,302610000,CNTRY881,1820,75,2506,2568,0,0
2013,3,2,OFFICE60,IMP304148,2713200000,CNTRY975,44737,4,24027,2965,313,1
2013,3,2,OFFICE51,IMP826145,8703241128,CNTRY881,228708,2574,198953,738,0,0
2013,3,2,OFFICE51,IMP127093,2833220000,CNTRY376,9269,11405,246442,473,0,0
2013,3,2,OFFICE60,IMP703936,8703242100,CNTRY680,8095,210,162052,500,0,0
2013,3,2,OFFICE60,IMP576016,8704322000,CNTRY759,160803,1,15174,5701,0,0
2013,3,2,OFFICE59,IMP187612,7323100000,CNTRY759,51155,2152,1637,726,0,0
2013,3,2,OFFICE51,IMP355376,8517180000,CNTRY393,3678,72,193951,484,0,0
2013,3,2,OFFICE76,IMP763548,8702101319,CNTRY680,159451,1,1788,8666,0,0
2013,3,2,OFFICE94,IMP229787,8711201000,CNTRY652,4117,1,9891,2773,0,0
2013,3,2,OFFICE40,IMP156259,8703321922,CNTRY656,2438,3,141735,9315,0,0
2013,3,2,OFFICE51,IMP243487,8703242900,CNTRY759,10853,1,692030,6123,0,0
2013,3,2,OFFICE60,IMP620314,8702102029,CNTRY759,4006,1412,103530,356,0,0
2013,3,2,OFFICE23,IMP271968,6802910000,CNTRY284,671058,76,1566,1202,0,0
2013,3,2,OFFICE59,IMP446810,8703900000,CNTRY454,4439,63,29207,603,0,0
2013,3,2,OFFICE51,IMP344527,8703232225,CNTRY615,2743,3,1569,524,0,0
2013,3,2,OFFICE51,IMP960205,8703241128,CNTRY376,90160,1,3264,1585,0,0
2013,3,2,OFFICE51,IMP605931,8903990000,CNTRY184,2605,44,1034,694,1081,1
2013,3,2,OFFICE51,IMP271556,8703222900,CNTRY680,203128,155,36087,4224,0,0
2013,3,2,OFFICE51,IMP231833,808100000,CNTRY680,777995,1,30186,749,0,0
2013,3,2,OFFICE40,IMP904748,8703241128,CNTRY759,115453,1,458968,3463,0,0
2013,3,2,OFFICE59,IMP830465,8703321922,CNTRY680,77119,1,31484,1225,0,0
2013,3,2,OFFICE92,IMP349370,3307900000,CNTRY881,245058,1,136135,6569,0,0
2013,3,2,OFFICE45,IMP398817,8704231122,CNTRY759,2264,1,811,504,0,0
2013,3,2,OFFICE94,IMP554100,8702101319,CNTRY615,159483,1,1719,1430,0,0
2013,3,2,OFFICE60,IMP234368,709590000,CNTRY939,20379,1,25154,10017,1405,1
2013,3,2,OFFICE92,IMP419507,8703222900,CNTRY759,2776,1,51,508,0,0
2013,3,2,OFFICE51,IMP361374,8703332100,CNTRY113,8278,6736,120274,517,0,0
2013,3,2,OFFICE40,IMP924304,8703222900,CNTRY680,4585,23,1099,30907,0,0
2013,3,2,OFFICE59,IMP960205,8703222900,CNTRY454,6704,1,1642,3932,0,0
2013,3,2,OFFICE92,IMP826164,8517180000,CNTRY759,90352,1,33515,44898,0,0
2013,3,2,OFFICE92,IMP386453,8703900000,CNTRY759,2394,1,319495,35207,0,0
2013,3,2,OFFICE51,IMP482566,8702101319,CNTRY759,8931,1,27807,3356,0,0
2013,3,2,OFFICE59,IMP271968,8703231119,CNTRY759,2708,1,13171,3344,0,0
2013,3,2,OFFICE23,IMP753120,8302200000,CNTRY138,99482,4,21507,587,0,0
2013,3,2,OFFICE96,IMP774083,1704100000,CNTRY984,2661,1,415350,342,360,1
2013,3,2,OFFICE94,IMP229373,3302100000,CNTRY748,3478,37,9689,156,0,0
2013,3,2,OFFICE16,IMP305209,9030390000,CNTRY653,28139,1954,82904,1352,719,1
2013,3,2,OFFICE51,IMP389795,8703231119,CNTRY680,2755,94,302345,3110,0,0
2013,3,2,OFFICE59,IMP188186,8703232124,CNTRY376,90404,1482,12143,1271,0,0
2013,3,2,OFFICE24,IMP911330,8703232926,CNTRY680,2692,17,24139,3835,0,0
2013,3,2,OFFICE59,IMP514650,8703231119,CNTRY376,119466,1,10238,239205,0,0
2013,3,2,OFFICE59,IMP152015,8702101319,CNTRY759,9764,40,1171,1638,0,0
2013,3,2,OFFICE59,IMP120631,8703331226,CNTRY759,2732,1,276308,504,0,0
2013,3,2,OFFICE51,IMP948889,8703241128,CNTRY653,6016,4,21615,3018,0,0
2013,3,2,OFFICE59,IMP749836,8703222900,CNTRY759,10477,4,1087,733,0,0
2013,3,2,OFFICE51,IMP475311,6110190000,CNTRY713,84047,1328,1714,4500,0,0
2013,3,2,OFFICE162,IMPO11063,8716400009,CNTRY994,18281,20,1404,5,0,0
2013,3,2,OFFICE134,IMPO12271,7213914900,CNTRY713,22708,246631,377,0,444,1
2013,3,2,OFFICE109,IMPO12298,8483608002,CNTRY680,97,4,83,552,0,0
2013,3,2,OFFICE168,IMPO13391,5806329090,CNTRY376,4202,817,5693,5,0,0
2013,3,2,OFFICE127,IMPO19159,8538909902,CNTRY759,144578,1477,801,5,0,0
2013,3,2,OFFICE187,IMPO19879,8537209101,CNTRY994,1062,1,16,1635,0,0
2013,3,2,OFFICE134,IMPO12410,5510110000,CNTRY994,39116,11,662832,21,235,1
2013,3,2,OFFICE204,IMPO18200,8538909109,CNTRY994,18097,3,101,60,0,0
2013,3,2,OFFICE100,IMPO17462,5402330000,CNTRY376,1975,1,216,20,0,0
2013,3,2,OFFICE162,IMPO14730,8609009090,CNTRY825,14342,3241,1,5,0,0
2013,3,2,OFFICE168,IMPO14670,5806200000,CNTRY976,43841,1234,13412,5,0,0
2013,3,2,OFFICE298,IMPO17391,8609009090,CNTRY994,6668,654,481,5,0,0
2013,3,2,OFFICE122,IMPO19144,1006306590,CNTRY846,1299,16825,334362,1689,0,0
2013,3,2,OFFICE185,IMPO14839,8532220000,CNTRY976,12117,3,1,52,0,0
2013,3,2,OFFICE127,IMPO19390,8703329091,CNTRY825,2565,134,1,433,0,0
2013,3,2,OFFICE298,IMPO10097,8471705000,CNTRY123,418,159,5699,5,0,0
2013,3,2,OFFICE296,IMPO15859,8502120000,CNTRY994,461,15,102516,764,0,0
2013,3,2,OFFICE109,IMPO18398,8703239091,CNTRY825,1425,96,3071,109,0,0
2013,3,2,OFFICE168,IMPO16347,8481809998,CNTRY123,10131,31,74,5,0,0
2013,3,2,OFFICE214,IMPO14045,2519901000,CNTRY975,103958,137,13184,5,0,0
2013,3,2,OFFICE296,IMPO10496,3926909229,CNTRY994,4005,1,10142,4128,0,0
2013,3,2,OFFICE113,IMPO14035,8609009090,CNTRY485,4287,140,1074,5,0,0
2013,3,2,OFFICE187,IMPO17354,8703319090,CNTRY153,244,410,1,606,0,0
2013,3,2,OFFICE162,IMPO16009,8481806990,CNTRY994,79,82,1,540,0,0
2013,3,2,OFFICE111,IMPO15611,8421310000,CNTRY334,481629,4,1,5,0,0
2013,3,2,OFFICE167,IMPO16009,6110309908,CNTRY994,34,11510,27,4690,0,0
2013,3,2,OFFICE187,IMPO13329,7222309700,CNTRY454,214,11989,13,16,0,0
2013,3,2,OFFICE197,IMPO14334,8609009090,CNTRY555,26925,114,1,458,0,0
2013,3,2,OFFICE298,IMPO18606,4819100000,CNTRY994,1129,4,1112,192,0,0
2013,3,2,OFFICE167,IMPO15474,9503003011,CNTRY976,197,286,3886,5,0,0
2013,3,2,OFFICE127,IMPO19168,6309000002,CNTRY994,80751,11090,74,1866,0,0
2013,3,2,OFFICE298,IMPO18475,3926909799,CNTRY994,3754,187,3839,5,0,0
2013,3,2,OFFICE109,IMPO11259,8512200093,CNTRY485,4627,3,785,11,0,0
2013,3,2,OFFICE204,IMPO11025,8536699010,CNTRY123,777,1783,1169,1693,0,0
2013,3,2,OFFICE100,IMPO15826,5806200000,CNTRY976,73,3,3713,1736,0,0
2013,3,2,OFFICE127,IMPO13165,4821109000,CNTRY680,470,156,132,5,0,0
2013,3,2,OFFICE127,IMPO17391,3923299080,CNTRY376,22397,872,1193,5,0,0
2013,3,2,OFFICE185,IMPO13618,8538909909,CNTRY652,371,97,1,5,0,0
2013,3,2,OFFICE162,IMPO14129,9032108100,CNTRY123,142,3927,13,5122,0,0
2013,3,2,OFFICE187,IMPO19981,6004100000,CNTRY139,99,15875,1074,5,0,0
2013,3,2,OFFICE134,IMPO18788,3204190000,CNTRY123,288809,1780,66,0,0,0
2013,3,2,OFFICE204,IMPO17253,4415202001,CNTRY976,2086,176,1,1591,0,0
2013,3,2,OFFICE113,IMPO11345,8544499590,CNTRY975,54,87,78,47,229,1
2013,3,2,OFFICE187,IMPO12207,8538909902,CNTRY994,23743,440,215,5,0,0
2013,3,2,OFFICE123,IMPO17589,8481809998,CNTRY980,13523,16,10205,5,0,0
2013,3,2,OFFICE127,IMPO18200,8609009090,CNTRY618,850,560,847,2013,0,0
2013,3,2,OFFICE134,IMPO12207,8708309904,CNTRY825,11,3,17442,139,0,0
2013,3,2,OFFICE197,IMPO13456,8302100001,CNTRY680,22387,6374,77,5,0,0
2013,3,2,OFFICE296,IMPO10725,4821909000,CNTRY652,11,617,661,5,0,0
2013,3,2,OFFICE204,IMPO16351,4821909000,CNTRY680,21804,770,1,5,0,0
2013,3,2,OFFICE127,IMPO16794,8205598009,CNTRY994,48202,122,182,339,0,0
2013,3,2,OFFICE187,IMPO17253,9032102000,CNTRY976,317,15,231,5,0,0
2013,3,2,OFFICE168,IMPO17483,8609009090,CNTRY994,5782,24,1,5,0,0
2013,3,2,OFFICE168,IMPO15732,8421392000,CNTRY994,8365,220,1481,5,0,0
2013,3,2,OFFICE298,IMPO18767,8538909902,CNTRY123,4741,1,798,5,0,0
2013,3,2,OFFICE204,IMPO13696,8703329091,CNTRY846,4879,4,264,5,0,0
2013,3,2,OFFICE187,IMPO16523,8452900009,CNTRY376,5491,1,27,253,0,0
2013,3,2,OFFICE134,IMPO19613,6813890000,CNTRY976,190,524,76,5,0,0
2013,3,2,OFFICE298,IMPO14698,9801000000,CNTRY994,7726,188,1,5,0,0
2013,3,2,OFFICE111,IMPO18849,7409310010,CNTRY140,85,1,1,4186,425,1
2013,3,2,OFFICE127,IMPO11958,4821909000,CNTRY376,393,607,114,5,0,0
2013,3,2,OFFICE109,IMPO18703,2710124591,CNTRY376,120021,1,1,5,0,0
2013,3,2,OFFICE168,IMPO17282,8708299009,CNTRY994,529,161,217,5,0,0
2013,3,2,OFFICE297,IMPO19747,8536619090,CNTRY825,1791,134,3,19,78,1
2013,3,2,OFFICE298,IMPO19702,8544300090,CNTRY994,215,1,23091,2341,0,0
2013,3,2,OFFICE296,IMPO12343,8703319090,CNTRY994,5305,112,1809,5,0,0
2013,3,2,OFFICE204,IMPO13495,9607190000,CNTRY994,4910,16,2032,301,0,0
2013,3,2,OFFICE246,IMPO17778,3912909000,CNTRY689,210,14463,1,1124,0,0
2013,3,2,OFFICE100,IMPO19407,8513100090,CNTRY680,119790,21418,10761,362,0,0
2013,3,2,OFFICE134,IMPO19363,5807101010,CNTRY376,21368,21171,20,1060,0,0
2013,3,2,OFFICE237,IMPO11075,8609009090,CNTRY994,6693,545,1,5,0,0
2013,3,2,OFFICE185,IMPO16385,8511500004,CNTRY322,10,71,73,5,0,0
2013,3,2,OFFICE237,IMPO14863,8483200000,CNTRY138,512,15,16128,53,0,0
2013,3,2,OFFICE237,IMPO12333,7007212010,CNTRY785,3953,362,1,688,0,0
2013,3,2,OFFICE187,IMPO18208,9026202009,CNTRY376,2986,16118,82,68,0,0
2013,3,2,OFFICE185,IMPO15955,8703329091,CNTRY994,5621,869,1,5,0,0
2013,3,2,OFFICE204,IMPO18106,3926909799,CNTRY994,64,19,1,5,0,0
2013,3,2,OFFICE109,IMPO18290,3920510000,CNTRY994,48,16,14585,0,0,0
2013,3,2,OFFICE127,IMPO10005,9606100010,CNTRY825,5582,1,948,5,0,0
2013,3,2,OFFICE298,IMPO12398,4821101000,CNTRY652,16404,112,72,5,0,0
2013,3,2,OFFICE298,IMPO14670,4821101000,CNTRY376,2098,22,1,5,0,0
2013,3,2,OFFICE136,IMPO15928,6104430009,CNTRY680,3738,307,1359,5,0,0
2013,3,2,OFFICE214,IMPO11865,8542319090,CNTRY236,196,17,13156,109,0,0
2013,3,2,OFFICE168,IMPO18475,8708999799,CNTRY555,227080,136,564,5,0,0
2013,3,2,OFFICE168,IMPO19604,6205200009,CNTRY994,2160,21877,437,5,0,0
2013,3,2,OFFICE109,IMPO12271,8516900090,CNTRY825,1348,502,259,0,0,0
2013,3,2,OFFICE134,IMPO10899,8443999040,CNTRY689,340,1763,1,5,0,0
2013,3,2,OFFICE296,IMPO12343,8609009090,CNTRY376,19556,4,1,97,0,0
2013,3,2,OFFICE162,IMPO10541,3926909229,CNTRY994,448,321,1,5,0,0
2013,3,2,OFFICE298,IMPO16351,4819100000,CNTRY825,16010,1,1,5,0,0
2013,3,2,OFFICE296,IMPO15955,5807109010,CNTRY994,747,769,1,51,0,0
2013,3,2,OFFICE279,IMPO11716,8207909900,CNTRY785,274807,12518,15,775,476,1
2013,3,2,OFFICE162,IMPO19013,8421310000,CNTRY615,2136,488,2289,5,0,0
2013,3,2,OFFICE127,IMPO16794,9032102000,CNTRY994,16086,125,4,34,0,0
2013,3,2,OFFICE296,IMPO14414,8421392000,CNTRY376,7233,124,1162,5,0,0
2013,3,2,OFFICE127,IMPO19080,8703229050,CNTRY376,15150,13,8297,5,0,0
2013,3,2,OFFICE186,IMPO15165,6217900009,CNTRY994,14402,34,1,5,0,0
2013,3,2,OFFICE204,IMPO13936,8443999029,CNTRY393,15233,9519,231,119,0,0
2013,3,2,OFFICE197,IMPO16622,8518309500,CNTRY874,1989,4221,67,11253,0,0
2013,3,2,OFFICE168,IMPO13181,8703329091,CNTRY994,4569,16,487,5,0,0
2013,3,2,OFFICE168,IMPO18343,8708939002,CNTRY994,14940,3,1557,5,0,0
2013,3,2,OFFICE243,IMPO18597,3212100000,CNTRY825,21,379,18,5,30,1
2013,3,2,OFFICE168,IMPO17450,6117100090,CNTRY376,4934,2,1350,179,0,0
2013,3,2,OFFICE288,IMPO12018,7326909211,CNTRY680,5318,129,859,396,196,1
2013,3,2,OFFICE186,IMPO18716,8547200000,CNTRY994,6323,33,2809,5,0,0
2013,3,2,OFFICE127,IMPO19832,3926909799,CNTRY652,5032,208,1,5,0,0
2013,3,2,OFFICE237,IMPO18432,7326904000,CNTRY994,3481,593,325,5,0,0
2013,3,2,OFFICE296,IMPO12359,3923299080,CNTRY994,2506,551,1194,5,0,0
2013,3,2,OFFICE204,IMPO10097,9403700000,CNTRY994,1438,101,11440,5,0,0
2013,3,2,OFFICE298,IMPO15520,8703329091,CNTRY994,3579,20,1224,5,0,0
2013,3,2,OFFICE186,IMPO11394,8479908000,CNTRY825,346,454,1,5,0,0
2013,3,2,OFFICE187,IMPO19420,4821909000,CNTRY846,34595,22,223,277,0,0
2013,3,2,OFFICE204,IMPO11284,4821101000,CNTRY976,226,23,958,5,0,0
2013,3,2,OFFICE162,IMPO19604,8609009090,CNTRY652,993,749,5,5,0,0
2013,3,2,OFFICE127,IMPO13783,3923299080,CNTRY994,63643,25,3444,1509,0,0
2013,3,2,OFFICE168,IMPO18886,8538909902,CNTRY994,24391,410501,14816,51,0,0
2013,3,2,OFFICE204,IMPO11444,4819100000,CNTRY825,592,28,5117,5,0,0
2013,3,2,OFFICE298,IMPO13618,8708999720,CNTRY994,261,3722,1,2213,0,0
2013,3,2,OFFICE168,IMPO16426,5513310000,CNTRY994,4239,13717,92,130,0,0
2013,3,2,OFFICE187,IMPO18716,8536901020,CNTRY994,18642,21,500,5,0,0
2013,3,2,OFFICE187,IMPO12939,3923299080,CNTRY562,161,3225,169,1858,0,0
2013,3,2,OFFICE127,IMPO10622,8452900009,CNTRY376,3176,222,985,5,0,0
2013,3,2,OFFICE214,IMPO15253,7320909000,CNTRY994,922,1,11,2178,0,0
2013,3,2,OFFICE187,IMPO15765,8609009090,CNTRY376,88344,90,211,42,0,0
2013,3,3,OFFICE51,IMP235251,8702101319,CNTRY656,4436,53,385309,10205,0,0
2013,3,3,OFFICE51,IMP765282,8703241128,CNTRY884,4235,1,354543,764,0,0
2013,3,3,OFFICE51,IMP736523,8455300000,CNTRY984,326259,196,2583,146468,0,0
2013,3,3,OFFICE76,IMP267369,8703900000,CNTRY759,18739,190,1384991,10061,0,0
2013,3,3,OFFICE60,IMP354522,7304399000,CNTRY884,18911,3225,1477,257,0,0
2013,3,3,OFFICE59,IMP456549,8704231924,CNTRY680,2571,1,34950,567,0,0
2013,3,3,OFFICE51,IMP294703,8703210011,CNTRY680,8721,1,581504,3496,0,0
2013,3,3,OFFICE59,IMP616173,8703232926,CNTRY680,8794,1456,32761,545,0,0
2013,3,3,OFFICE92,IMP716581,8703232926,CNTRY680,66734,15383,37149,3988,0,0
2013,3,3,OFFICE92,IMP368858,8512200000,CNTRY680,7705,37,153733,624,0,0
2013,3,3,OFFICE51,IMP712264,3004900000,CNTRY454,160555,27,243882,485,0,0
2013,3,3,OFFICE51,IMP720753,8703241128,CNTRY680,9028,23,3388,3960,0,0
2013,3,3,OFFICE92,IMP322908,8703210011,CNTRY680,691477,342,290845,1351,0,0
2013,3,3,OFFICE60,IMP329442,8704221100,CNTRY234,2148,12985,1505,490,0,0
2013,3,3,OFFICE60,IMP703936,8703232124,CNTRY376,8304,745,23440,3311,0,0
2013,3,3,OFFICE40,IMP734391,8702101319,CNTRY277,134759,1,1704,3138,0,0
2013,3,3,OFFICE51,IMP591216,8703232926,CNTRY656,123101,1,205036,757,0,0
2013,3,3,OFFICE51,IMP829675,8703321922,CNTRY759,11128,131,504018,4623,0,0
2013,3,3,OFFICE59,IMP164293,8703321220,CNTRY680,2330,27,1805,491,0,0
2013,3,3,OFFICE24,IMP855449,8504310000,CNTRY277,111101,1,152491,3212,0,0
2013,3,3,OFFICE52,IMP352718,7321900000,CNTRY215,6794,2381,130822,26402,0,0
2013,3,3,OFFICE51,IMP759377,8703232926,CNTRY759,2696,1,1173,710,0,0
2013,3,3,OFFICE51,IMP530873,3004100000,CNTRY680,62089,14,27508,569,0,0
2013,3,3,OFFICE60,IMP361374,8703231119,CNTRY759,9107,2091,343003,553,0,0
2013,3,3,OFFICE60,IMP106237,8703242100,CNTRY759,2692,1,646134,13488,0,0
2013,3,3,OFFICE51,IMP393792,8703232926,CNTRY680,4428,2405,610918,658,0,0
2013,3,3,OFFICE59,IMP831109,8703321922,CNTRY680,13122,1349,252693,754,0,0
2013,3,3,OFFICE40,IMP715356,8703232225,CNTRY680,1887,1,3101,549,0,0
2013,3,3,OFFICE59,IMP546339,8703900000,CNTRY759,559702,56,216765,795,0,0
2013,3,3,OFFICE51,IMP525818,8481300000,CNTRY759,75151,23,1035,389,0,0
2013,3,3,OFFICE51,IMP465411,8703241128,CNTRY680,2842,28,1708,3471,0,0
2013,3,3,OFFICE59,IMP775888,8703242900,CNTRY759,132637,103,224538,614,1672,1
2013,3,3,OFFICE59,IMP965305,8703241128,CNTRY759,4222,1,285218,3120,0,0
2013,3,3,OFFICE51,IMP194834,8703232926,CNTRY615,145205,1,3762,3513,0,0
2013,3,3,OFFICE92,IMP823322,2103909091,CNTRY644,164675,813,773,390,0,0
2013,3,3,OFFICE51,IMP872620,8703900000,CNTRY759,2834,1,39204,826,0,0
2013,3,3,OFFICE51,IMP448737,8704212025,CNTRY680,97499,1,21843,507,0,0
2013,3,3,OFFICE59,IMP286665,8703321922,CNTRY680,19738,1,652001,4535,0,0
2013,3,3,OFFICE51,IMP703936,8703241128,CNTRY759,1125639,1,1853,4481,0,0
2013,3,3,OFFICE60,IMP385327,5601290000,CNTRY284,35064,14,972,6374,0,0
2013,3,3,OFFICE59,IMP826164,8704322000,CNTRY759,83327,14078,1842,4010,0,0
2013,3,3,OFFICE88,IMP977940,8528721900,CNTRY615,35873,1,971,720,0,0
2013,3,3,OFFICE59,IMP413429,8702902099,CNTRY759,672322,3,173075,12800,0,0
2013,3,3,OFFICE51,IMP280692,8703241128,CNTRY759,2466,1795,29213,3851,0,0
2013,3,3,OFFICE92,IMP439866,8704322000,CNTRY680,4431,1,1919,587,0,0
2013,3,3,OFFICE51,IMP566004,8703241128,CNTRY680,2488,1,1927,4398,0,0
2013,3,3,OFFICE51,IMP142940,8703232926,CNTRY759,2571,1,353299,563,0,0
2013,3,3,OFFICE51,IMP576016,8704212025,CNTRY680,259120,7,19852,5230,0,0
2013,3,3,OFFICE51,IMP460375,8703321220,CNTRY454,82623,1,173993,510,0,0
2013,3,3,OFFICE59,IMP110489,8703321922,CNTRY759,4502,1,262148,11895,0,0
2013,3,3,OFFICE51,IMP122694,8703231221,CNTRY759,2504,196,367625,3929,0,0
2013,3,3,OFFICE51,IMP781588,8703241128,CNTRY759,93856,1529,553023,4036,0,0
2013,3,3,OFFICE18,IMP397772,6911100000,CNTRY830,2649,36,2331,2207,772,1
2013,3,3,OFFICE92,IMP664290,8703210011,CNTRY680,86876,3,3275,498,0,0
2013,3,3,OFFICE51,IMP435297,8703332100,CNTRY680,74038,4614,190037,3221,0,0
2013,3,3,OFFICE40,IMP122694,7323100000,CNTRY277,3285215,1,1752,8418,0,0
2013,3,3,OFFICE84,IMP123602,7013280000,CNTRY659,1759,901,58904,33971,0,0
2013,3,3,OFFICE40,IMP302016,2004100000,CNTRY328,2104,77,2937,517,0,0
2013,3,3,OFFICE88,IMP891508,3305900000,CNTRY576,7098,76,1101,8629,0,0
2013,3,3,OFFICE92,IMP203905,8414900000,CNTRY454,1724,1,119,3000,0,0
2013,3,3,OFFICE59,IMP965305,8703321922,CNTRY376,7488,184,1155,3622,0,0
2013,3,3,OFFICE51,IMP142940,8703241128,CNTRY680,149857,1,283696,577,0,0
2013,3,3,OFFICE59,IMP100227,8703241128,CNTRY615,261027,1,583021,3431,0,0
2013,3,3,OFFICE51,IMP444534,8702101319,CNTRY680,68475,1,32109,3510,0,0
2013,3,3,OFFICE60,IMP173637,8703231119,CNTRY680,2835,3766,420808,1435,0,0
2013,3,3,OFFICE40,IMP238427,8703321922,CNTRY759,9330,1,1742,4334,0,0
2013,3,3,OFFICE76,IMP351195,8703232124,CNTRY759,217031,81,301157,760,0,0
2013,3,3,OFFICE51,IMP158220,8703232926,CNTRY759,114567,1,241387,4063,0,0
2013,3,3,OFFICE59,IMP960205,5801900000,CNTRY759,2273,99,81,3426,0,0
2013,3,3,OFFICE59,IMP522051,8703231221,CNTRY615,2815,1,16851,617,0,0
2013,3,3,OFFICE52,IMP926450,7321121000,CNTRY376,63906,761,102905,17683,0,0
2013,3,3,OFFICE51,IMP326043,8704322000,CNTRY680,9000,2854,17646,4879,0,0
2013,3,3,OFFICE18,IMP574681,8528721100,CNTRY654,1697,1,1531,2360,0,0
2013,3,3,OFFICE92,IMP720753,8704212025,CNTRY680,873109,1,638953,14719,0,0
2013,3,3,OFFICE40,IMP720753,8703232926,CNTRY680,164868,3097,1850,4490,0,0
2013,3,3,OFFICE40,IMP358915,8703321922,CNTRY656,166303,1,31205,4695,0,0
2013,3,3,OFFICE51,IMP447299,8703231119,CNTRY680,164727,6,514297,5408,0,0
2013,3,3,OFFICE40,IMP412417,8703332900,CNTRY680,3146,81,99516,2448,0,0
2013,3,3,OFFICE60,IMP124597,8703232926,CNTRY680,104397,1,384370,70754,0,0
2013,3,3,OFFICE51,IMP150306,3505100000,CNTRY709,197118,91,983,2593,874,1
2013,3,3,OFFICE59,IMP764499,8703331124,CNTRY759,4539,2174,373788,11334,0,0
2013,3,3,OFFICE51,IMP385327,3811210000,CNTRY680,7158,1,179458,4415,0,0
2013,3,3,OFFICE51,IMP152015,8703321922,CNTRY680,176363,1,1909,3386,0,0
2013,3,3,OFFICE60,IMP726222,8703241128,CNTRY680,8444,10474,1888,5046,0,0
2013,3,3,OFFICE60,IMP542836,8480500000,CNTRY644,188009,44,37095,6532,1783,1
2013,3,3,OFFICE59,IMP554100,8703321922,CNTRY680,9776,1,34725,772,0,0
2013,3,3,OFFICE51,IMP703936,8703241128,CNTRY680,200255,1,36354,575,0,0
2013,3,3,OFFICE51,IMP461608,8703232926,CNTRY454,167263,23795,2276931,13750,0,0
2013,3,3,OFFICE40,IMP764499,8703210011,CNTRY562,122143,1,820963,11605,0,0
2013,3,3,OFFICE51,IMP720753,8703222900,CNTRY759,8439,1,207837,10954,0,0
2013,3,3,OFFICE76,IMP765281,2204210000,CNTRY480,1172736,3,423,2976,961,1
2013,3,3,OFFICE51,IMP187612,8703222900,CNTRY759,9311,1,382017,507,0,0
2013,3,3,OFFICE51,IMP300514,8703222900,CNTRY680,33191,1,38448,4616,0,0
2013,3,3,OFFICE92,IMP720753,8703241128,CNTRY994,4608,3,29519,738,0,0
2013,3,3,OFFICE59,IMP677211,8703222900,CNTRY759,104063,16,1717,6912,0,0
2013,3,3,OFFICE51,IMP386453,8703241128,CNTRY759,9507,1,526699,4511,0,0
2013,3,3,OFFICE76,IMP752572,3004400000,CNTRY376,4444,6675,55,8802,0,0
2013,3,3,OFFICE59,IMP179534,8703900000,CNTRY277,4640,47845,29911,12274,0,0
2013,3,3,OFFICE76,IMP465411,7010000000,CNTRY884,6358,3,96123,730,1010,1
